id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
38769875,177,"Sarita is really knowledgeable in the field of ethics, and is truly a very engaging lecturer. I learned a lot in her course, and enjoyed it. The workload was pretty manageable a few group projects and reflections. The lecture activities were also manageable.",5,2023-12-21,034567,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27601083,177,"She's mediocre. More a researcher than decent teacher. If possible, take the other SI 422 professor.",3,2016-12-22,SI422,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27576388,177,"She's just alright. Clearly smart, but is generally unprepared, wishy-washiness and has no real class control. This course basically a semester long group project so, for gods sake, please choose wisely. Also: you will gain much, much more in this course if you take initiative in your group and also talk with your professor and GSI.",2,2016-12-20,SI422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42260567,179,"This is a new class but was incredibly disorganized. Lectures were extremely boring, disorganized and lacked substance. Professor often posted materials and assignments late. Instructions were often unclear and assignments often didn't connect to class. Attendance wasn't required but lecture materials posted after-the-fact were unclear.",1,2025-12-15,SI207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41731725,179,"The material of this class is designed incredibly poorly. An interesting subject is made completely mind-numbing and the assignments make little sense or connection to the coursework. If this class is offered ever again, I hope more attention is paid to making sure students are actually learning.",1,2025-10-19,SI207,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41487520,179,He cares about his students and is overall a cool guy,5,2025-07-08,SI407,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
39035721,179,"Cares deeply about his students and is always willing to go above and beyond to help them out. Has a lot of great experience working with civic and non-profit organizations, so his feedback is always valuable.",5,2024-03-08,SI407,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38995669,179,Does not care about his students. Was not accessible outside of class or to help. Ignores students concerns and does not help them resolve them.,1,2024-02-23,SI407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158215,18,"I took his completely remote EDUC333 class in WN21. Prof Fishman is well-coordinated, organized, and understanding. He uses GradeCraft and all of your assignments are visible from the get-go; there's quite a bit of Perusall readings but not much else besides 4-5 projects total, but this type of workload should be expected in a class like this one.",5,2021-10-26,EDUC333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25645481,18,One of the best classes I have taken at Michigan. The lectures are great and engaging and the material is very useful. I worked for an online education company the summer after this class and they were very impressed by my knowledge of the field. I really liked the way the class was structured and the game competition was a lot of fun.,5,2015-12-11,EDUC222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23894074,18,"Barry has forever changed my life, in the best ways possible. I learned more about my life from this one class than arguably all of the classes in my major. I'm blessed to have learned under this man.",5,2014-11-25,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23882884,18,"One of the best professors I've ever had. Class was challenging, intellectually stimulating, and incredibly fun.",5,2014-11-24,EDU222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18526108,18,Barry Fishman is the best professor I have ever had. He kept the class interesting and exciting throughout. What a fabulous course and professor!,5,2011-05-04,EDUC222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18461963,18,"Class was Video Games and Learning. Very interesting class, with a decent amount of work. But all the work was fun. Class was run like a video game, with boss battles and stuff like that. Wish I could take it again! Fishman is AWESOME and funny and so nice.",5,2011-04-25,EDUC222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27916752,185,"Great professor, very knowledgable and helpful. Do expect to do a fair amount of work.",5,2017-03-17,ARTDES217,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
27265867,185,"Sophia is amazing and awesome. She really cares about her students learning about digital fabrication and will go out of her way to help you with your questions and concerns. She's fair and understanding, and doesn't seem very strict about grades; if you work hard and learn, you get a good grade.",5,2016-11-28,ARTDES217,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
27018002,185,"Her digital fabrication class is great (or so I've heard), but for the love of god, don't take her for Creative Programming. She's an expert coder, but she doesn't know how to teach a beginner coding class. She jumps in, doesn't explain things well, and when asked for help, practically does the code for you. Assumes you're keeping up. It's a mess.",1,2016-10-06,ARTDES239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26383656,185,Incredibly helpful professor who is excited by and encourages students to do great work. Great chance to explore new media in your own way with professor that's helpful and knowledgable.,5,2016-04-26,ARTDES239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26284104,185,"Excellent professor! Sophia genuinely listens to her students, is very knowledgable, approachable, and willing to help. She gives students the freedom with projects to do something that they are passionate, and excited about. Stamps needs more Sophias!",5,2016-04-12,ARTDES217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25607481,185,She's new to Stamps but she's really friendly and helpful and a good teacher. She's so passionate and adorable - expect to do some pretty awesome projects in this class and have full creative abilities. I learned a lot about digital fabrication and myself in this class. Would definitely take again.,4,2015-12-09,ARTDES217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42315216,187,I took Professor Brenton's SI 407 class this semester and wish I took the other professor. She's so disorganized and absent-minded and tries to gaslight students into thinking everything's going well when we're all confused. I've never taken a class that had assignments and announcements so clearly written by ChatGPT. Avoid her class if you can.,1,2025-12-17,SI407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41197876,188,Professor Oney was amazing! The lectures were explained so clearly and it's obvious how passionate he is. He goes out of his way to help students and is very understanding. The class was really interesting and I learned a lot. Would definitely recommend this course!,5,2025-05-07,SI379,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39830093,188,it was worth the experience,5,2024-10-19,SI106,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36096507,188,"I loved Professor Oney's class! Although I was a beginner to programming and often struggled with some of the concepts, he explained things in a manner that was very clear. He also was extremely understanding when I was confused about concepts and always took the time to explain them until I understood. He made a hard class welcoming and enjoyable.",5,2022-04-18,SI106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35381557,188,"Professor Oney is a solid teacher. His lectures are dense, so be prepared to be attention. If you don't pay attention, be prepared for a lot of heavy textbook reading. Class is structured well and if you turn in assignments on time you will be ok. Both Professor Oney and the GSIs are knowledgable and ready to help you. I would definitely recommend.",5,2021-12-06,SI106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35313570,188,He's super passionate and even more organized. Works really hard to help all students understand and makes himself available outside of class. Used his lectures as more of a review and focused on material in detail in discussion sections and in textbooks.,5,2021-11-29,SI106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29726906,188,He organized the class extremely well. Definitely the most organized programming class I have ever taken at U of M. He taught us everything so we can work on the problem sets and the project. There weren't much that he expected us to implement that we didn't learn. Great guy and would take another class with him if he teaches anything else.,5,2018-04-02,SI106,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29380875,188,Steve is a good guy and he is very clear with the material. It's not too much work but you definitely need to stay up to date with notes and concepts otherwise you will fall behind quickly. He is very helpful during office hours and takes things slow which is great. I would def take one of his classes again.,4,2018-01-03,SI106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29252389,188,Professor Oney is super dedicated in his teaching. Class is easy if you attend lectures. Discussions and office hours are super helpful.,5,2017-12-18,SI106,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29221115,188,"You could tell how passionate of a professor Steve was and how good his intentions were. However, he was unable to get concepts across in lecture and everyone would leave lecture confused and not understanding anything. Luckily, there were many office hours which were extremely helpful, but I learned all of the information through the textbook.",3,2017-12-15,SI106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28424813,188,"Very kind, and super easy to get in touch with outside of class. He gives you all the materials, and it is up to you whether to use them. Super fair grader, and seems to genuinely care about being a good lecturer.",5,2017-06-05,SI106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28063358,188,"Professor Oney's lectures are really enjoyable. He makes learning Python very easy as he explains each step in detail. He provides lecture exercises (which are worth 1 point each) at the end of every class to make sure we fully understand the material for the day. The discussion sections are also extremely helpful, so do attend those!",5,2017-04-17,SI106,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28015204,188,"Really great professor. He could be a little betters organized at times, but he is a fairly new lecturer so that's fine. However, he is incredibly approachable, not at all condescending or intimidating and wants you to ask questions. He is really a professor who genuinely wants to help and see his students succeed.",5,2017-04-07,SI106,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
27935348,188,"He's awesome! Took a class with him and he explained the lectures really really well. He makes it easy to understand python. Take this class if you are applying to the school of information, or planning to minor in applied stats. He's the best. He's willing to help if you have any problems, he's very patient, and caring too. TAKE IT W HIM",5,2017-03-22,SI106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42712260,189,"This class is truly a battlefield, in all honesty, she's well respected in her field and she knows a lot. but on the other hand she grades like a monster, nothing is ever good for her, instructions are so unclear and she will have you writing a research proposal in 3 days and make you decide on a project that you have to do for a month and a half.",1,2026-03-18,ARTDES130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42712257,189,"I have never in my 19 years of life met someone so unable to give unclear instructions. Ask a question and be prepared to be left more confused. This class gives me so much anxiety, and when I tell you, YOU WILL NEVER know what you're doing. The professor said she hasn't taught this class in four years, and it's OBVIOUS.",2,2026-03-18,ARTDES130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42618819,189,"This professor does not provide clear instructions in her assignments, and when asked for clarification on the assignment, she is unable to provide good clarity. I do not recommend her class, as it doesn't feel like learning or improving on creative processes as an artist.",1,2026-02-17,ARTDES130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42575495,189,Her instructions are unclear and her clarifications rarely help. Her class is a product design class not a creative process strategies class you will be writing multiple page long proposals with annotated bibliography.,1,2026-02-02,ARTDES130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
